id,Lon,Lat,SettlementName,ShortName,MunicipalDistrict,Adm_1,Adm_2,Year,Population
110,70.788915,57.131463,село Бобры,с. Бобры,Викуловский район,0,0,2010,58
1171,70.745392,57.078291,деревня Староборовая,д. Староборовая,Викуловский район,0,0,2010,93
837,70.27701,56.638115,деревня Новомалахова,д. Новомалахова,Викуловский район,0,0,2010,53
1106,70.69284,57.185027,село Серебрянка,с. Серебрянка,Викуловский район,0,0,2010,54
1330,70.680408,56.608685,деревня Чернышева,д. Чернышева,Викуловский район,0,0,2010,63
1402,70.574883,56.881571,деревня Юшкова,д. Юшкова,Викуловский район,0,0,2010,22
841,70.851537,56.858508,деревня Новоникольск,д. Новоникольск,Викуловский район,0,0,2010,9
990,70.809532,56.904851,село Покровка,с. Покровка,Викуловский район,0,0,2010,11
1282,70.725638,56.801011,село Усть-Барсук,с. Усть-Барсук,Викуловский район,0,0,2010,57
961,70.346252,56.798413,деревня Петрова,д. Петрова,Викуловский район,0,0,2010,124
1208,71.025514,57.23862,деревня Тамакуль,д. Тамакуль,Викуловский район,0,0,2010,3
1051,70.778109,57.315798,деревня Резанова,д. Резанова,Викуловский район,0,0,2010,0
414,70.372816,56.812148,деревня Иковское,д. Иковское,Викуловский район,0,0,2010,123
561,71.004933,56.81804,деревня Красная Елань,д. Красная Елань,Викуловский район,0,0,2010,27
487,71.571186,56.891057000000004,деревня Катай,д. Катай,Викуловский район,0,0,2010,15
175,70.743011,56.639258,деревня Бурмистрова,д. Бурмистрова,Викуловский район,0,0,2010,0
12,71.205204,56.842403,деревня Александровка,д. Александровка,Викуловский район,0,0,2010,5
1310,70.320013,56.615892,деревня Чаша,д. Чаша,Викуловский район,0,0,2010,12
1084,71.047316,56.724252,деревня Салтыкова,д. Салтыкова,Викуловский район,0,0,2010,NA
677,NA,NA,деревня Малиновка,д. Малиновка,Викуловский район,0,0,2010,NA
956,71.170538,57.164261,деревня Пестовка,д. Пестовка,Викуловский район,0,0,2010,0
33,70.941243,56.773065,деревня Анценск,д. Анценск,Викуловский район,0,0,2010,21
455,NA,NA,деревня Калманка,д. Калманка,Викуловский район,0,0,2010,NA
116,70.79405,57.32452,деревня Бодагова,д. Бодагова,Викуловский район,0,0,2010,NA
404,NA,NA,деревня Ивановка,д. Ивановка,Викуловский район,0,0,2010,NA
233,NA,NA,деревня Волгина,д. Волгина,Викуловский район,0,0,2010,NA
863,NA,NA,деревня Новощетникова,д. Новощетникова,Викуловский район,0,0,2010,NA
1042,NA,NA,деревня Распопиха,д. Распопиха,Викуловский район,0,0,2010,NA
238,70.61503,56.87308,деревня Волынкина,д. Волынкина,Викуловский район,0,0,2010,NA
107,70.747925,56.714101,деревня Блиниха,д. Блиниха,Викуловский район,0,0,2010,0
272,68.377148,56.389853,пгт. Голышманово,пгт. Голышманово,Голышмановский район,0,1,2010,13636
617,67.988363,56.430659,поселок Ламенский,п. Ламенский,Голышмановский район,1,0,2010,782
264,68.548768,56.375314,село Гладилово,с. Гладилово,Голышмановский район,1,0,2010,875
1284,68.067766,56.502539,село Усть-Ламенка,с. Усть-Ламенка,Голышмановский район,1,0,2010,743
1033,68.383631,56.150183,село Ражево,с. Ражево,Голышмановский район,1,0,2010,791
702,68.585923,56.615377,село Малышенка,с. Малышенка,Голышмановский район,1,0,2010,856
722,68.49646,56.356318,село Медведево,с. Медведево,Голышмановский район,1,0,2010,899
273,68.603312,56.468398,село Голышманово,с. Голышманово,Голышмановский район,1,0,2010,538
1161,68.300339,56.10056,село Средние Чирки,с. Средние Чирки,Голышмановский район,1,0,2010,445
155,68.273219,56.526279,деревня Боровлянка,д. Боровлянка,Голышмановский район,1,0,2010,405
331,68.290323,56.702451,село Евсино,с. Евсино,Голышмановский район,1,0,2010,391
812,68.8205,56.611181,деревня Новая Хмелевка,д. Новая Хмелевка,Голышмановский район,1,0,2010,295
1321,68.723311,56.42014,деревня Черемшанка,д. Черемшанка,Голышмановский район,1,0,2010,456
543,68.487243,56.555813,село Королево,с. Королево,Голышмановский район,1,0,2010,441
388,68.459117,56.21315,деревня Земляная,д. Земляная,Голышмановский район,1,0,2010,485
97,68.516079,56.694568,село Бескозобово,с. Бескозобово,Голышмановский район,1,0,2010,322
1381,68.606036,56.529392,деревня Шулындино,д. Шулындино,Голышмановский район,0,0,2010,251
683,68.410608,56.09694,деревня Малоемецк,д. Малоемецк,Голышмановский район,0,0,2010,159
919,68.148578,56.67404,деревня Оськина,д. Оськина,Голышмановский район,0,0,2010,167
878,68.3165,56.696777,деревня Одина (Одино-Евсинское),д. Одина (Одино-Евсинское),Голышмановский район,0,0,2010,165
1061,68.029596,56.544158,деревня Робчуки,д. Робчуки,Голышмановский район,0,0,2010,99
1286,68.160292,56.098979,деревня Усть-Малые Чирки,д. Усть-Малые Чирки,Голышмановский район,0,0,2010,138
1079,68.605677,56.504035,деревня Садовщикова,д. Садовщикова,Голышмановский район,0,0,2010,129
1093,68.356286,56.51073,деревня Свистуха,д. Свистуха,Голышмановский район,0,0,2010,89
802,68.066957,56.635248,деревня Никольск,д. Никольск,Голышмановский район,0,0,2010,242
274,68.239245,56.520484,деревня Горбунова,д. Горбунова,Голышмановский район,0,0,2010,139
1123,68.595885,56.318666,деревня Скарединка,д. Скарединка,Голышмановский район,0,0,2010,129
587,68.591052,56.441433,деревня Кузнецова,д. Кузнецова,Голышмановский район,0,0,2010,151
17,68.247779,56.533983,деревня Алексеевка,д. Алексеевка,Голышмановский район,0,0,2010,74
1252,68.284655,56.068871,деревня Турлаки,д. Турлаки,Голышмановский район,0,0,2010,87
265,68.187412,56.447514,деревня Глубокая,д. Глубокая,Голышмановский район,0,0,2010,120
732,68.331619,56.112744,деревня Мелкозерова,д. Мелкозерова,Голышмановский район,0,0,2010,131
317,68.438339,56.548301,деревня Дранкова,д. Дранкова,Голышмановский район,0,0,2010,129
1145,68.221809,56.685799,деревня Солодилова,д. Солодилова,Голышмановский район,0,0,2010,93
747,68.602631,56.635645,деревня Михайловка,д. Михайловка,Голышмановский район,0,0,2010,145
1124,68.496082,56.292198,деревня Скаредная,д. Скаредная,Голышмановский район,0,0,2010,82
531,68.794709,56.661546,поселок Комсомольский,п. Комсомольский,Голышмановский район,0,0,2010,120
678,68.025365,56.29029,деревня Малиновка,д. Малиновка,Голышмановский район,0,0,2010,75
850,68.384529,56.716127,деревня Новоселки,д. Новоселки,Голышмановский район,0,0,2010,39
1220,68.429454,56.707031,деревня Терехина,д. Терехина,Голышмановский район,0,0,2010,121
300,68.399459,56.540083,деревня Дербень,д. Дербень,Голышмановский район,0,0,2010,129
1067,68.582024,56.655619,деревня Русакова,д. Русакова,Голышмановский район,0,0,2010,103
619,68.164784,56.175031,деревня Лапушина,д. Лапушина,Голышмановский район,0,0,2010,174
579,68.546083,56.407616,деревня Крупинина,д. Крупинина,Голышмановский район,0,0,2010,67
481,68.569753,56.569914,деревня Кармацкая,д. Кармацкая,Голышмановский район,0,0,2010,62
224,68.521675,56.550112,деревня Винокурова,д. Винокурова,Голышмановский район,0,0,2010,60
1095,68.447358,56.634105,деревня Святославка,д. Святославка,Голышмановский район,0,0,2010,33
978,68.755579,56.38453,деревня Плотина,д. Плотина,Голышмановский район,0,0,2010,117
163,68.492282,56.240933,деревня Брованова,д. Брованова,Голышмановский район,0,0,2010,72
724,68.03354,56.361624,деревня Медвежка,д. Медвежка,Голышмановский район,0,0,2010,0
282,68.150123,56.517753,деревня Гришина,д. Гришина,Голышмановский район,0,0,2010,53
758,68.605156,56.572072,деревня Мокрушина,д. Мокрушина,Голышмановский район,0,0,2010,64
514,68.476831,56.180197,деревня Козловка,д. Козловка,Голышмановский район,0,0,2010,76
1302,68.722826,56.596154,деревня Хмелевка,д. Хмелевка,Голышмановский район,0,0,2010,57
134,68.317497,56.084696,деревня Большие Чирки,д. Большие Чирки,Голышмановский район,0,0,2010,42
876,68.3165,56.696777,деревня Одина,д. Одина,Голышмановский район,0,0,2010,33
1279,68.506754,56.702204,деревня Успенка,д. Успенка,Голышмановский район,0,0,2010,49
187,68.316797,56.323303,деревня Быстрая,д. Быстрая,Голышмановский район,0,0,2010,40
607,68.526607,56.381749,деревня Кутырева,д. Кутырева,Голышмановский район,0,0,2010,36
1122,68.697476,56.338409,деревня Скакуново,д. Скакуново,Голышмановский район,0,0,2010,0
1180,68.816395,56.558784,деревня Степашинка,д. Степашинка,Голышмановский район,0,0,2010,NA
1092,68.597251,56.596154,деревня Свинина,д. Свинина,Голышмановский район,0,0,2010,34
67,68.458865,56.260798,деревня Басаргина,д. Басаргина,Голышмановский район,0,0,2010,6
122,68.19017,56.405604,деревня Большаки,д. Большаки,Голышмановский район,0,0,2010,NA
1219,68.110714,56.233769,деревня Темная,д. Темная,Голышмановский район,0,0,2010,12
986,68.072787,56.316035,деревня Подмалиновка,д. Подмалиновка,Голышмановский район,0,0,2010,NA
651,68.81158,56.464246,деревня Луковка,д. Луковка,Голышмановский район,0,0,2010,NA
268,68.761049,56.467399,деревня Глядень,д. Глядень,Голышмановский район,0,0,2010,NA
25,NA,NA,деревня Андреевка,д. Андреевка,Голышмановский район,0,0,2010,NA
826,67.011482,56.460551,деревня Новозаимская,д. Новозаимская,Заводоуковский район,0,0,2010,172
532,66.596702,56.540609,поселок Комсомольский,п. Комсомольский,Заводоуковский район,0,0,2010,813
369,66.551454,56.502783,город Заводоуковск,г. Заводоуковск,Заводоуковский район,0,1,2010,25229
810,66.917284,56.485276,село Новая Заимка,с. Новая Заимка,Заводоуковский район,1,0,2010,4141
622,66.956756,56.790122,поселок Лебедевка,п. Лебедевка,Заводоуковский район,1,0,2010,1259
923,66.622277,56.509866,село Падун,с. Падун,Заводоуковский район,1,0,2010,1899
520,66.907025,56.302208,село Колесниково,с. Колесниково,Заводоуковский район,1,0,2010,999
1155,66.921479,56.541086,село Сосновка,с. Сосновка,Заводоуковский район,1,0,2010,717
153,67.043587,56.62754,село Боровинка,с. Боровинка,Заводоуковский район,1,0,2010,720
836,66.350411,56.489059,село Новолыбаево,с. Новолыбаево,Заводоуковский район,1,0,2010,927
279,66.571972,56.272885,село Горюново,с. Горюново,Заводоуковский район,1,0,2010,480
100,66.655874,56.403462,село Бигила,с. Бигила,Заводоуковский район,1,0,2010,577
1165,66.841772,56.517892,село Старая Заимка,с. Старая Заимка,Заводоуковский район,1,0,2010,613
1246,66.757627,56.622405,село Тумашово,с. Тумашово,Заводоуковский район,1,0,2010,413
1385,66.660492,56.636654,деревня Щучье,д. Щучье,Заводоуковский район,0,0,2010,217
1367,66.974597,56.69357,село Шестаково,с. Шестаково,Заводоуковский район,1,0,2010,388
754,66.565046,56.407332,поселок Мичуринский,п. Мичуринский,Заводоуковский район,0,0,2010,499
262,66.432643,56.521497,село Гилево,с. Гилево,Заводоуковский район,1,0,2010,683
319,66.748814,56.353999,деревня Дронова,д. Дронова,Заводоуковский район,0,0,2010,458
954,66.774165,56.409623,село Першино,с. Першино,Заводоуковский район,1,0,2010,551
1307,66.608479,56.318581,поселок Центральный,п. Центральный,Заводоуковский район,0,0,2010,356
1058,66.662908,56.508838,поселок Речной,п. Речной,Заводоуковский район,0,0,2010,290
631,66.457697,56.28364,поселок Лесной,п. Лесной,Заводоуковский район,0,0,2010,279
1099,66.882708,56.390649,село Сединкино,с. Сединкино,Заводоуковский район,0,0,2010,230
790,66.134699,56.468985000000004,деревня Нижнеингал,д. Нижнеингал,Заводоуковский район,0,0,2010,188
1194,66.377918,56.480475,село Сунгурово,с. Сунгурово,Заводоуковский район,0,0,2010,270
1101,66.704922,56.516452,село Семеново,с. Семеново,Заводоуковский район,0,0,2010,182
1273,66.67248,56.4772,поселок Урожайный,п. Урожайный,Заводоуковский район,0,0,2010,306
1173,66.35426,56.49979,деревня Старолыбаева,д. Старолыбаева,Заводоуковский район,0,0,2010,NA
456,66.835771,56.67041,деревня Каменка,д. Каменка,Заводоуковский район,0,0,2010,65
1403,66.662369,56.440747,село Яковлево,с. Яковлево,Заводоуковский район,0,0,2010,202
559,66.699784,56.329657,деревня Красная,д. Красная,Заводоуковский район,0,0,2010,154
713,66.794278,56.523205,село Марково,с. Марково,Заводоуковский район,0,0,2010,143
885,66.526167,56.434362,поселок Озерки,п. Озерки,Заводоуковский район,0,0,2010,254
1370,66.193853,56.448931,село Шиликуль,с. Шиликуль,Заводоуковский район,0,0,2010,120
1008,66.402846,56.535606,деревня Пономарева,д. Пономарева,Заводоуковский район,0,0,2010,277
1182,66.740226,56.463461,поселок Степной,п. Степной,Заводоуковский район,0,0,2010,211
526,66.851842,56.245395,село Комиссарово,с. Комиссарово,Заводоуковский район,0,0,2010,55
991,66.98386,56.69871,деревня Покровка,д. Покровка,Заводоуковский район,0,0,2010,67
552,67.002022,56.552137,деревня Кошелева,д. Кошелева,Заводоуковский район,0,0,2010,110
523,66.33434,56.457811,деревня Комарова,д. Комарова,Заводоуковский район,0,0,2010,108
1247,66.741574,56.633273,поселок Тумашовский,п. Тумашовский,Заводоуковский район,0,0,2010,74
979,66.660375,56.428205,деревня Плюхина,д. Плюхина,Заводоуковский район,0,0,2010,60
898,67.085943,56.47955,поселок Ольховка,п. Ольховка,Заводоуковский район,0,0,2010,NA
1304,66.741232,56.408543,село Хорзово,с. Хорзово,Заводоуковский район,0,0,2010,NA
390,66.781576,56.464117,поселок Зерновой,п. Зерновой,Заводоуковский район,0,0,2010,52
470,66.264775,56.476448,деревня Карасье,д. Карасье,Заводоуковский район,0,0,2010,11
575,66.423319,56.568769,поселок Криволукский,п. Криволукский,Заводоуковский район,0,0,2010,4
446,NA,NA,поселок Казарма 125 км,п. Казарма 125 км,Заводоуковский район,0,0,2010,NA
1291,66.758031,56.649147,поселок Участок 24 км,п. Участок 24 км,Заводоуковский район,0,0,2010,0
1178,NA,NA,поселок Стекольный,п. Стекольный,Заводоуковский район,0,0,2010,NA
1268,66.705309,56.494396,поселок Уково,п. Уково,Заводоуковский район,0,0,2010,10
232,NA,NA,деревня Возрождение,д. Возрождение,Заводоуковский район,0,0,2010,NA
1238,66.39272,57.82038,деревня Тропинская,д. Тропинская,Заводоуковский район,0,0,2010,NA
501,65.738461,56.717594,поселок Кировский,п. Кировский,Исетский район,0,0,2010,1052
1376,65.311707,56.444304,поселок Школьный,п. Школьный,Исетский район,0,0,2010,87
710,65.396508,56.562892,поселок Марино,п. Марино,Исетский район,0,0,2010,12
427,65.323673,56.484685,село Исетское,с. Исетское,Исетский район,1,1,2010,7474
1378,65.385899,56.650636,село Шорохово,с. Шорохово,Исетский район,1,0,2010,2067
528,65.536511,56.56683,поселок Коммунар,п. Коммунар,Исетский район,1,0,2010,1516
1144,65.379737,56.440294,село Солобоево,с. Солобоево,Исетский район,1,0,2010,1206
1129,65.840995,56.532087,село Слобода-Бешкиль,с. Слобода-Бешкиль,Исетский район,1,0,2010,1333
1043,65.734329,56.537289,село Рассвет,с. Рассвет,Исетский район,1,0,2010,1067
1045,65.252661,56.433919,село Рафайлово,с. Рафайлово,Исетский район,1,0,2010,1231
41,65.661394,56.523811,село Архангельское,с. Архангельское,Исетский район,0,0,2010,839
742,65.636835,56.426592,село Минино,с. Минино,Исетский район,1,0,2010,770
202,65.523818,56.519789,село Верхнебешкиль,с. Верхнебешкиль,Исетский район,1,0,2010,589
562,65.174032,56.598379,село Красново,с. Красново,Исетский район,1,0,2010,624
1163,65.425084,56.338794,село Станичное,с. Станичное,Исетский район,0,0,2010,416
111,65.095591,56.534698,село Бобылево,с. Бобылево,Исетский район,1,0,2010,487
66,65.227805,56.473769,село Бархатово,с. Бархатово,Исетский район,1,0,2010,706
209,65.793689,56.437915,деревня Верхний Ингал,д. Верхний Ингал,Исетский район,0,0,2010,483
299,65.651486,56.656634,село Денисово,с. Денисово,Исетский район,0,0,2010,513
813,65.242789,56.536346,поселок Новикова,п. Новикова,Исетский район,0,0,2010,349
590,65.46646,56.626525,деревня Кукушки,д. Кукушки,Исетский район,0,0,2010,393
437,65.290642,56.583921,поселок Ишимский,п. Ишимский,Исетский район,0,0,2010,159
1022,NA,NA,деревня Путь к труду,д. Путь к труду,Исетский район,0,0,2010,NA
257,65.21415,56.457378,деревня Гаева,д. Гаева,Исетский район,0,0,2010,302
637,65.070393,56.537081,деревня Лобанова,д. Лобанова,Исетский район,0,0,2010,177
563,65.566128,56.48966,село Красногорское,с. Красногорское,Исетский район,0,0,2010,250
353,65.158509,56.617769,деревня Ершина,д. Ершина,Исетский район,0,0,2010,178
639,65.607019,56.437557,деревня Лога,д. Лога,Исетский район,0,0,2010,191
391,65.401224,56.605672,поселок Зерновой,п. Зерновой,Исетский район,0,0,2010,150
703,65.422506,56.46719,деревня Малыши,д. Малыши,Исетский район,0,0,2010,209
901,65.739045,56.442234,село Онуфриево,с. Онуфриево,Исетский район,0,0,2010,139
1255,65.132296,56.441846,село Турушево,с. Турушево,Исетский район,0,0,2010,126
68,65.312327,56.364102,деревня Батени,д. Батени,Исетский район,0,0,2010,126
502,65.035574,56.676132,деревня Кирсанова,д. Кирсанова,Исетский район,0,0,2010,74
162,65.465238,56.478675,деревня Ботники,д. Ботники,Исетский район,0,0,2010,148
1059,65.134892,56.623593,деревня Решетникова,д. Решетникова,Исетский район,0,0,2010,120
745,65.475587,56.612326,деревня Миролюбова,д. Миролюбова,Исетский район,0,0,2010,60
104,65.330958,56.388262,деревня Битюки,д. Битюки,Исетский район,0,0,2010,188
1139,65.045096,56.551745,деревня Созонова,д. Созонова,Исетский район,0,0,2010,29
1112,65.158329,56.479819,деревня Сизикова,д. Сизикова,Исетский район,0,0,2010,103
51,NA,NA,"База ""Заготскот""","База ""Заготскот""",Исетский район,0,0,2010,NA
934,65.408905,56.484382,деревня Пастухова,д. Пастухова,Исетский район,0,0,2010,22
908,65.135844,56.487404,деревня Осинова,д. Осинова,Исетский район,0,0,2010,24
283,65.637508,56.378958,деревня Грядовая,д. Грядовая,Исетский район,0,0,2010,NA
1195,NA,NA,деревня Сунгуровские Юрты,д. Сунгуровские Юрты,Исетский район,0,0,2010,NA
1206,65.623009,56.585721,деревня Таловка,д. Таловка,Исетский район,0,0,2010,NA
641,69.477914,56.161709,поселок Лозовое,п. Лозовое,Ишимский район,0,0,2010,452
1207,69.408411,56.149817,деревня Таловка,д. Таловка,Ишимский район,0,0,2010,396
833,68.955867,56.331818,поселок Новокировский,п. Новокировский,Ишимский район,0,0,2010,388
696,NA,NA,поселок Малый Остров,п. Малый Остров,Ишимский район,0,0,2010,NA
1039,69.793169,56.027162,село Разъезд N 40,с. Разъезд N 40,Ишимский район,0,0,2010,58
436,69.479639,56.11055,город Ишим,г. Ишим,Ишимский район,0,1,2010,62919
1184,69.538074,56.139421,село Стрехнино,с. Стрехнино,Ишимский район,1,0,2010,3957
741,69.081451,56.077131,село Мизоново,с. Мизоново,Ишимский район,1,0,2010,1045
469,68.929861,56.303362,село Карасуль,с. Карасуль,Ишимский район,1,0,2010,390
975,69.68591,56.077704,село Плешково,с. Плешково,Ишимский район,1,0,2010,1200
835,69.054125,56.017392,село Новолокти,с. Новолокти,Ишимский район,1,0,2010,912
1225,69.146211,56.206011,село Тоболово,с. Тоболово,Ишимский район,1,0,2010,1091
1349,69.765015,56.016059,село Шаблыкино,с. Шаблыкино,Ишимский район,1,0,2010,445
255,69.379584,56.010629,село Гагарино,с. Гагарино,Ишимский район,1,0,2010,881
1018,69.764099,56.310832,село Прокуткино,с. Прокуткино,Ишимский район,1,0,2010,593
620,69.340103,55.868521,село Лариха,с. Лариха,Ишимский район,1,0,2010,740
1031,69.787159,56.19232,село Равнец,с. Равнец,Ишимский район,1,0,2010,596
246,69.136527,55.872849,село Второпесьяново,с. Второпесьяново,Ишимский район,1,0,2010,420
976,69.405034,56.07787,деревня Плодопитомник,д. Плодопитомник,Ишимский район,0,0,2010,831
378,69.513838,56.325669,поселок Заозерный,п. Заозерный,Ишимский район,0,0,2010,526
856,69.245313,55.925168,село Новотравное,с. Новотравное,Ишимский район,1,0,2010,668
509,69.453668,55.959873,село Клепиково,с. Клепиково,Ишимский район,1,0,2010,857
302,68.909694,56.255032,деревня Десятова,д. Десятова,Ишимский район,1,0,2010,555
177,69.191486,56.421887,село Бутусово,с. Бутусово,Ишимский район,1,0,2010,356
804,68.927139,56.280781,поселок Никольский,п. Никольский,Ишимский район,0,0,2010,432
891,68.931657,56.288271,поселок Октябрьский,п. Октябрьский,Ишимский район,0,0,2010,1485
1322,69.399931,56.219648,село Черемшанка,с. Черемшанка,Ишимский район,1,0,2010,436
782,69.904299,56.296479,деревня Неволина,д. Неволина,Ишимский район,1,0,2010,552
936,69.398045,56.055442,деревня Пахомова,д. Пахомова,Ишимский район,1,0,2010,536
949,69.527806,56.317103,село Первопесьяново,с. Первопесьяново,Ишимский район,1,0,2010,271
399,69.505223,56.13584,деревня Зырянка,д. Зырянка,Ишимский район,0,0,2010,795
157,69.683179,56.16591,село Боровое,с. Боровое,Ишимский район,1,0,2010,655
1119,69.478094,56.014428,деревня Синицына,д. Синицына,Ишимский район,0,0,2010,493
729,69.41434,56.135112,деревня Мезенка,д. Мезенка,Ишимский район,1,0,2010,438
354,69.303398,56.178208,село Ершово,с. Ершово,Ишимский район,0,0,2010,397
185,69.278793,56.063067,деревня Быкова,д. Быкова,Ишимский район,0,0,2010,277
884,68.77129,56.066087,село Ожогино,с. Ожогино,Ишимский район,0,0,2010,131
270,70.003635,56.070273,деревня Голдобино,д. Голдобино,Ишимский район,0,0,2010,165
241,69.431067,55.900637,деревня Воронина,д. Воронина,Ишимский район,0,0,2010,171
642,68.975244,55.985599,деревня Локти,д. Локти,Ишимский район,0,0,2010,166
663,69.846232,56.168371,деревня Макарова,д. Макарова,Ишимский район,0,0,2010,194
144,69.624312,56.107579,деревня Большой Остров,д. Большой Остров,Ишимский район,0,0,2010,264
785,69.232898,56.107082,деревня Нерпино,д. Нерпино,Ишимский район,0,0,2010,278
588,69.764342,56.319335,деревня Куимова,д. Куимова,Ишимский район,0,0,2010,154
904,69.497398,55.95374,деревня Орловка,д. Орловка,Ишимский район,0,0,2010,172
902,69.165902,56.235561,деревня Опеновка,д. Опеновка,Ишимский район,0,0,2010,194
556,69.8146,56.11918,деревня Кошкарагай,д. Кошкарагай,Ишимский район,0,0,2010,222
1076,69.508511,56.239328,деревня Савина,д. Савина,Ишимский район,0,0,2010,292
372,69.219621,56.17454,деревня Завьялово,д. Завьялово,Ишимский район,0,0,2010,203
686,69.365732,56.156706,деревня Малоудалово,д. Малоудалово,Ишимский район,1,0,2010,250
589,68.9949,56.23386,деревня Кукарцева,д. Кукарцева,Ишимский район,0,0,2010,168
1081,69.892594,56.078302,деревня Сажино,д. Сажино,Ишимский район,0,0,2010,114
1055,69.618051,56.349115,деревня Речка,д. Речка,Ишимский район,0,0,2010,57
441,69.747831,56.376042,деревня Казанка,д. Казанка,Ишимский район,0,0,2010,140
1032,69.464062,55.87192,деревня Рагозина,д. Рагозина,Ишимский район,0,0,2010,58
167,69.809284,55.936822,деревня Булановка,д. Булановка,Ишимский район,0,0,2010,86
461,68.739346,56.24587,деревня Камышка,д. Камышка,Ишимский район,0,0,2010,49
1222,69.954704,56.290909,деревня Тимохина,д. Тимохина,Ишимский район,0,0,2010,140
748,68.847674,56.172605,деревня Михайловка,д. Михайловка,Ишимский район,0,0,2010,55
1038,NA,NA,поселок Разъезд N 38,п. Разъезд N 38,Ишимский район,0,0,2010,NA
311,69.475731,56.022604,поселок Дом Отдыха,п. Дом Отдыха,Ишимский район,0,0,2010,183
951,69.350919,56.285383,деревня Первотроицк,д. Первотроицк,Ишимский район,0,0,2010,107
370,69.633035,56.161193,деревня Заворохино,д. Заворохино,Ишимский район,0,0,2010,148
529,68.806648,56.277118,деревня Комсомольская,д. Комсомольская,Ишимский район,0,0,2010,49
582,68.999813,56.272985,деревня Крутые Озерки,д. Крутые Озерки,Ишимский район,0,0,2010,123
332,69.437184,56.28987,деревня Екатериновка,д. Екатериновка,Ишимский район,0,0,2010,97
131,69.361133,56.175677,деревня Большеудалово,д. Большеудалово,Ишимский район,0,0,2010,221
786,69.738928,56.319664,деревня Нестерова,д. Нестерова,Ишимский район,0,0,2010,164
310,NA,NA,Дом инвалидов,Дом инвалидов,Ишимский район,0,0,2010,NA
557,69.384525,56.360103,деревня Красивая,д. Красивая,Ишимский район,0,0,2010,7
405,69.310854,56.306897,деревня Ивановка,д. Ивановка,Ишимский район,0,0,2010,35
1037,69.27656,56.192816,поселок Разъезд N 37,п. Разъезд N 37,Ишимский район,0,0,2010,123
178,69.666156,56.087298,деревня Бутырки,д. Бутырки,Ишимский район,0,0,2010,47
507,69.27414,55.966972,деревня Кислое,д. Кислое,Ишимский район,0,0,2010,99
888,69.939944,56.004076,деревня Октябревка,д. Октябревка,Ишимский район,0,0,2010,59
612,69.568168,56.08872,деревня Лайкова,д. Лайкова,Ишимский район,0,0,2010,58
148,69.055427,56.347719,деревня Борисовка,д. Борисовка,Ишимский район,0,0,2010,273
828,69.845945,56.404882,деревня Новоивановка,д. Новоивановка,Ишимский район,0,0,2010,37
250,69.643186,56.410281,деревня Высоцкая,д. Высоцкая,Ишимский район,0,0,2010,7
1110,69.21091,57.83162,деревня Сибиряки,д. Сибиряки,Ишимский район,0,0,2010,NA
1036,69.114572,56.235305,село Разъезд N 36,с. Разъезд N 36,Ишимский район,0,0,2010,21
1048,68.797458,56.003105,деревня Ревягина,д. Ревягина,Ишимский район,0,0,2010,0
1114,69.451468,56.002037,деревня Симонова,д. Симонова,Ишимский район,0,0,2010,65
304,69.475381,56.033072,поселок Детский Санаторий,п. Детский Санаторий,Ишимский район,0,0,2010,40
386,69.863749,56.17941,поселок Зеленый,п. Зеленый,Ишимский район,0,0,2010,35
800,69.971763,56.025261,деревня Николаевка,д. Николаевка,Ишимский район,0,0,2010,3
779,69.857865,56.160261,деревня Налимова,д. Налимова,Ишимский район,0,0,2010,31
829,69.140318,56.358307,деревня Новоказанка,д. Новоказанка,Ишимский район,0,0,2010,5
303,69.461726,56.032253,поселок Детский Дом N 29,п. Детский Дом N 29,Ишимский район,0,0,2010,34
1151,69.353461,56.079482,деревня Сорочкина,д. Сорочкина,Ишимский район,0,0,2010,118
174,69.453102,56.516223,деревня Бурлаки,д. Бурлаки,Ишимский район,0,0,2010,0
118,69.639826,56.210352,поселок Бокаревка,п. Бокаревка,Ишимский район,0,0,2010,298
679,69.644839,56.006935,деревня Малиновка,д. Малиновка,Ишимский район,0,0,2010,23
150,69.527645,56.083817,деревня Борки,д. Борки,Ишимский район,0,0,2010,NA
500,NA,NA,деревня Кировская,д. Кировская,Ишимский район,0,0,2010,NA
195,69.374392,56.08886,деревня Ваньковка,д. Ваньковка,Ишимский район,0,0,2010,658
849,69.205329,55.680209,поселок Новоселезнево,п. Новоселезнево,Казанский район,0,0,2010,3407
444,69.221858,55.640833,село Казанское,с. Казанское,Казанский район,0,1,2010,5933
416,69.323224,55.447785,село Ильинка,с. Ильинка,Казанский район,1,0,2010,1591
135,69.298979,55.596295,деревня Большие Ярки,д. Большие Ярки,Казанский район,1,0,2010,1054
1417,69.140803,55.573592,село Яровское,с. Яровское,Казанский район,1,0,2010,732
43,69.425668,55.452278,село Афонькино,с. Афонькино,Казанский район,1,0,2010,685
256,69.227724,55.740831,село Гагарье,с. Гагарье,Казанский район,1,0,2010,570
327,68.900585,55.485795,село Дубынка,с. Дубынка,Казанский район,1,0,2010,566
969,69.41655,55.552256,село Пешнево,с. Пешнево,Казанский район,1,0,2010,451
1316,69.629666,55.762495,поселок Челюскинцев,п. Челюскинцев,Казанский район,1,0,2010,534
281,68.852004,55.560886000000004,деревня Грачи,д. Грачи,Казанский район,0,0,2010,602
127,69.437409,55.791354,село Большая Ченчерь,с. Большая Ченчерь,Казанский район,1,0,2010,425
